user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndB_bin_011	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A;s__Ruminococcus_A sp003011855	GCF_003011855.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A;s__Ruminococcus_A sp003011855	97.74	0.9	GCF_003011855.2	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A;s__Ruminococcus_A sp003011855	97.74	0.9	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_004123145.1, s__Ruminococcus_A faecicola, 95.0, 91.82, 0.86; GCA_004556655.1, s__Ruminococcus_A sp004556655, 95.0, 79.29, 0.27; GCA_004562915.1, s__Ruminococcus_A sp004562915, 95.0, 79.24, 0.26; GCA_002361775.1, s__Ruminococcus_A sp002361775, 95.0, 79.16, 0.27; GCA_000432335.1, s__Ruminococcus_A sp000432335, 95.0, 78.99, 0.26; GCA_009929525.1, s__Ruminococcus_A sp009929525, 95.0, 78.93, 0.27	91.46	11	N/A	N/A
IndB_bin_012	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	GCF_009680455.1	95.6336	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	97.78	0.96	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__	ANI	topological placement and ANI have incongruent species assignments	GCF_009680455.1, s__Lachnospira eligens_A, 95.6336, 97.78, 0.96; GCF_000146185.1, s__Lachnospira eligens, 95.6336, 90.9, 0.89; GCF_003464165.1, s__Lachnospira sp003451515, 95.0, 89.45, 0.74; GCF_003458705.1, s__Lachnospira sp003537285, 95.4867, 89.35, 0.88; GCF_014287955.1, s__Lachnospira sp900316325, 95.0, 81.83, 0.44; GCA_900547255.1, s__Lachnospira sp900547255, 95.0, 79.83, 0.36; GCA_900772425.1, s__Lachnospira sp900772425, 95.0, 79.58, 0.23; GCA_000437735.1, s__Lachnospira sp000437735, 95.0, 79.19, 0.21; GCF_000424105.1, s__Lachnospira multipara, 95.5522, 78.73, 0.22; GCA_000436475.1, s__Lachnospira sp000436475, 95.0, 78.6, 0.32; GCA_900112995.1, s__Lachnospira rogosae_A, 95.0, 78.52, 0.42; GCF_900103815.1, s__Lachnospira pectinoschiza_B, 95.5522, 78.46, 0.26; GCA_002435585.1, s__Lachnospira sp002435585, 95.0, 78.43, 0.35; GCF_000702205.1, s__Lachnospira multipara_A, 95.0, 78.02, 0.25; GCA_002394205.1, s__Lachnospira sp002394205, 95.0, 77.69, 0.21; GCA_900552795.1, s__Lachnospira sp900552795, 95.0, 77.59, 0.24; GCA_900545725.1, s__Lachnospira sp900545725, 95.0, 77.46, 0.32; GCA_000436535.1, s__Lachnospira sp000436535, 95.0, 77.34, 0.4; GCA_900551945.1, s__Lachnospira sp900551945, 95.0, 77.25, 0.21	24.34	11	N/A	N/A
IndB_bin_013	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	GCF_003461625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	97.92	0.93	GCF_003461625.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__Coprococcus sp900066115	97.92	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000154245.1, s__Coprococcus sp000154245, 95.0, 94.26, 0.83; GCA_002437435.1, s__Coprococcus sp002437435, 95.0, 90.31, 0.76; GCA_900761435.1, s__Coprococcus sp900761435, 95.0, 79.82, 0.41; GCF_003482105.1, s__Coprococcus sp000433075, 95.0, 79.61, 0.19; GCF_000154425.1, s__Coprococcus eutactus, 95.0, 79.53, 0.19; GCF_001404675.1, s__Coprococcus eutactus_A, 95.0, 79.23, 0.21; GCA_900548215.1, s__Coprococcus sp900548215, 95.0, 78.83, 0.15; GCA_900767685.1, s__Coprococcus sp900767685, 95.0, 78.82, 0.15; GCA_900548315.1, s__Coprococcus sp900548315, 95.0, 78.73, 0.18; GCA_900557435.1, s__Coprococcus sp900557435, 95.0, 78.25, 0.12	91.26	11	N/A	N/A
IndB_bin_014	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__	taxonomic classification defined by topology and ANI	N/A	GCA_001916065.1, s__CAG-269 sp001916065, 95.0, 86.96, 0.69; GCF_900753165.1, s__CAG-269 sp900753165, 95.0, 86.38, 0.57; GCA_900552555.1, s__CAG-269 sp900552555, 95.0, 86.13, 0.64; GCA_900551615.1, s__CAG-269 sp900551615, 95.0, 85.72, 0.63; GCA_000438255.1, s__CAG-269 sp000438255, 95.0, 85.44, 0.58; GCA_001916005.1, s__CAG-269 sp001916005, 95.0, 82.88, 0.59; GCA_000435535.1, s__CAG-269 sp000435535, 95.0, 82.18, 0.54; GCF_900760175.1, s__CAG-269 sp900760175, 95.0, 80.15, 0.35; GCA_902760765.1, s__CAG-269 sp902760765, 95.0, 80.11, 0.47; GCA_900556695.1, s__CAG-269 sp900556695, 95.0, 80.03, 0.46; GCF_900754285.1, s__CAG-269 sp900754285, 95.0, 79.91, 0.43; GCA_900554565.1, s__CAG-269 sp900554565, 95.0, 79.73, 0.42; GCA_900553985.1, s__CAG-269 sp900553985, 95.0, 79.63, 0.42; GCA_000437215.1, s__CAG-269 sp000437215, 95.0, 79.61, 0.44; GCA_001916035.1, s__CAG-269 sp001916035, 95.0, 79.59, 0.43; GCA_900557115.1, s__CAG-269 sp900557115, 95.0, 79.48, 0.42; GCA_000431335.1, s__CAG-269 sp000431335, 95.0, 79.4, 0.44; GCA_900554365.1, s__CAG-269 sp900554365, 95.0, 79.25, 0.39; GCF_900762425.1, s__CAG-269 sp900762425, 95.0, 79.13, 0.42; GCA_003525075.1, s__CAG-269 sp003525075, 95.0, 79.11, 0.41; GCA_900556945.1, s__CAG-269 sp900556945, 95.0, 79.08, 0.33; GCA_001915995.1, s__CAG-269 sp001915995, 95.0, 78.83, 0.41; GCA_900555615.1, s__CAG-269 sp900555615, 95.0, 78.59, 0.34; GCA_001916055.1, s__CAG-269 sp001916055, 95.0, 78.59, 0.33; GCA_900556345.1, s__CAG-269 sp900556345, 95.0, 78.49, 0.36; GCA_900553125.1, s__CAG-269 sp900553125, 95.0, 78.2, 0.32; GCA_900554175.1, s__CAG-269 sp900554175, 95.0, 77.93, 0.29; GCA_002372935.1, s__CAG-269 sp002372935, 95.0, 77.88, 0.32; GCA_900556865.1, s__CAG-269 sp900556865, 95.0, 77.2, 0.29; GCA_003518755.1, s__CAG-269 sp003518755, 95.0, 77.19, 0.21; GCA_902787685.1, s__CAG-269 sp902787685, 95.0, 76.96, 0.28	60.95	11	0.9748363744694224	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
IndB_bin_015	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	GCA_003507655.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	98.08	0.87	GCA_003507655.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__UBA11774 sp003507655	98.08	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA11774;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900556645.1, s__UBA11774 sp900556645, 95.0, 80.32, 0.36	86.84	11	N/A	N/A
IndB_bin_016	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__CAG-460 sp000437315	GCA_000437315.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__CAG-460 sp000437315	98.52	0.9	GCA_000437315.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__CAG-460 sp000437315	98.52	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002439555.1, s__CAG-460 sp002439555, 95.0, 91.04, 0.8; GCA_012799635.1, s__CAG-460 sp012799635, 95.0, 77.04, 0.19; GCF_900751815.1, s__CAG-460 sp900751815, 95.0, 76.79, 0.19; GCA_000438075.1, s__CAG-460 sp000438075, 95.0, 76.57, 0.17; GCA_900544625.1, s__CAG-460 sp900544625, 95.0, 76.48, 0.18; GCA_900546715.1, s__CAG-460 sp900546715, 95.0, 76.46, 0.18; GCA_000437355.1, s__CAG-460 sp000437355, 95.0, 76.31, 0.18; GCA_900551525.1, s__CAG-460 sp900551525, 95.0, 76.21, 0.17; GCA_902797105.1, s__CAG-460 sp902797105, 95.0, 75.96, 0.2	84.4	11	N/A	N/A
IndB_bin_017	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	GCF_000010425.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	98.42	0.94	GCF_000010425.1	95.0	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis	98.42	0.94	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000770925.1, s__Bifidobacterium ruminantium, 95.0, 89.37, 0.89; GCA_002451435.1, s__Bifidobacterium sp002451435, 95.0, 84.76, 0.69; GCF_001042615.1, s__Bifidobacterium kashiwanohense, 96.3948, 84.75, 0.78; GCF_001025215.1, s__Bifidobacterium pseudocatenulatum, 95.0, 84.58, 0.8; GCF_001025195.1, s__Bifidobacterium catenulatum, 96.3948, 84.58, 0.76; GCF_000800455.1, s__Bifidobacterium kashiwanohense_A, 95.1942, 84.51, 0.77; GCF_002742445.1, s__Bifidobacterium sp002742445, 95.0, 84.3, 0.77; GCF_000522505.1, s__Bifidobacterium moukalabense, 95.0, 83.53, 0.85; GCF_001042595.1, s__Bifidobacterium dentium, 95.0, 83.27, 0.81; GCF_012932675.1, s__Bifidobacterium sp012932675, 95.0, 82.99, 0.67; GCF_001025155.1, s__Bifidobacterium angulatum, 95.0, 82.35, 0.59; GCF_900129045.1, s__Bifidobacterium merycicum, 95.0, 82.33, 0.66; GCF_010667685.1, s__Bifidobacterium aerophilum, 95.0, 81.79, 0.6; GCF_009299505.1, s__Bifidobacterium ramosum, 95.0, 81.77, 0.63; GCF_003129905.1, s__Bifidobacterium callitrichidarum, 95.0, 81.58, 0.6; GCF_002860365.1, s__Bifidobacterium parmae, 95.0, 81.43, 0.63; GCF_010667645.1, s__Bifidobacterium sp010667645, 95.0, 81.43, 0.65; GCF_003952945.1, s__Bifidobacterium samirii, 95.0, 81.32, 0.61; GCF_000741785.1, s__Bifidobacterium stellenboschense, 95.0, 81.31, 0.63; GCF_001042635.1, s__Bifidobacterium scardovii, 95.0, 81.28, 0.62; GCF_009299475.1, s__Bifidobacterium avesanii, 95.0, 81.26, 0.54; GCF_001895165.1, s__Bifidobacterium lemurum, 95.0, 81.26, 0.61; GCF_000741175.1, s__Bifidobacterium callitrichos, 95.0, 81.24, 0.6; GCF_000741165.1, s__Bifidobacterium biavatii, 95.0, 81.21, 0.63; GCF_000269965.1, s__Bifidobacterium infantis, 95.0, 81.15, 0.57; GCF_001417815.1, s__Bifidobacterium aesculapii, 95.0, 81.14, 0.62; GCF_008698235.1, s__Bifidobacterium rousetti, 95.0, 81.14, 0.61; GCF_000196555.1, s__Bifidobacterium longum, 95.0, 81.03, 0.56; GCF_012932365.1, s__Bifidobacterium sp012932365, 95.0, 81.01, 0.55; GCF_000741215.1, s__Bifidobacterium gallinarum, 95.0, 80.98, 0.54; GCF_002259685.1, s__Bifidobacterium eulemuris, 95.0, 80.97, 0.64; GCF_009193305.1, s__Bifidobacterium sp009193305, 95.0, 80.96, 0.53; GCF_009193355.1, s__Bifidobacterium sp009193355, 95.0, 80.94, 0.59; GCF_000741695.1, s__Bifidobacterium reuteri, 95.0, 80.9, 0.52; GCF_001025135.1, s__Bifidobacterium bifidum, 95.0, 80.84, 0.53; GCF_000771405.1, s__Bifidobacterium pullorum, 95.0, 80.84, 0.55; GCF_008698145.1, s__Bifidobacterium vespertilionis, 95.0, 80.82, 0.52; GCF_002860405.1, s__Bifidobacterium imperatoris, 95.0, 80.81, 0.42; GCF_012932375.1, s__Bifidobacterium sp012932375, 95.0, 80.78, 0.52; GCF_001025175.1, s__Bifidobacterium breve, 95.0, 80.77, 0.52; GCF_002259745.1, s__Bifidobacterium myosotis, 95.0, 80.76, 0.64; GCF_000741715.1, s__Bifidobacterium saguini, 95.0, 80.7, 0.45; GCF_009078285.1, s__Bifidobacterium jacchi, 95.0, 80.65, 0.47; GCF_002802915.1, s__Bifidobacterium felsineum, 95.0, 80.62, 0.5; GCF_002802865.1, s__Bifidobacterium scaligerum, 95.0, 80.53, 0.51; GCF_012932425.1, s__Bifidobacterium sp012932425, 95.0, 80.49, 0.53; GCF_012932445.1, s__Bifidobacterium sp012932445, 95.0, 80.42, 0.43; GCF_003951095.1, s__Bifidobacterium goeldii, 95.0, 80.29, 0.42; GCA_002298605.1, s__Bifidobacterium sp002298605, 95.0, 80.17, 0.39; GCF_000741575.1, s__Bifidobacterium cuniculi, 95.0, 80.11, 0.44; GCA_000741495.1, s__Bifidobacterium thermophilum_A, 95.0, 80.1, 0.48; GCF_002286915.1, s__Bifidobacterium italicum, 95.0, 79.99, 0.48; GCF_010667615.1, s__Bifidobacterium sp010667615, 95.0, 79.97, 0.49; GCF_000741535.1, s__Bifidobacterium boum, 95.0, 79.95, 0.45; GCF_000771265.1, s__Bifidobacterium thermophilum, 95.0, 79.94, 0.47; GCF_000771225.1, s__Bifidobacterium pseudolongum, 95.0, 79.74, 0.43; GCF_003952025.1, s__Bifidobacterium castoris, 95.0, 79.74, 0.51; GCF_000741135.1, s__Bifidobacterium choerinum, 95.0, 79.66, 0.52; GCF_009299485.1, s__Bifidobacterium apri, 95.0, 79.63, 0.44; GCF_000741255.1, s__Bifidobacterium magnum, 95.0, 79.61, 0.4; GCF_004155535.1, s__Bifidobacterium pseudolongum_C, 95.0, 79.53, 0.5; GCF_000741295.1, s__Bifidobacterium globosum, 95.0, 79.43, 0.47; GCF_000741775.1, s__Bifidobacterium subtile, 95.0, 79.34, 0.43; GCF_002860345.1, s__Bifidobacterium anseris, 95.0, 79.33, 0.53; GCF_000741285.1, s__Bifidobacterium mongoliense, 95.0, 79.29, 0.36; GCF_009727065.1, s__Bifidobacterium sp900551485, 95.0, 79.21, 0.4; GCF_000260715.1, s__Bifidobacterium animalis, 95.0, 79.2, 0.44; GCF_009371885.1, s__Bifidobacterium tibiigranuli, 95.0, 79.02, 0.42; GCF_003408845.1, s__Bifidobacterium vaginale_H, 95.0, 79.02, 0.1; GCF_002259755.1, s__Bifidobacterium hapali, 95.0, 79.02, 0.37; GCF_003951975.1, s__Bifidobacterium dolichotidis, 95.0, 78.93, 0.16; GCF_003315635.1, s__Bifidobacterium aemilianum, 95.0, 78.92, 0.26; GCF_001042655.1, s__Bifidobacterium vaginale, 95.0, 78.87, 0.06; GCF_000741765.1, s__Bifidobacterium tsurumiense, 95.0, 78.71, 0.2; GCF_003585845.1, s__Bifidobacterium sp003585845, 95.0, 78.63, 0.08; GCF_000025205.1, s__Bifidobacterium vaginale_G, 95.0, 78.55, 0.08; GCF_000741205.1, s__Bifidobacterium gallicum, 95.0, 78.54, 0.32; GCF_002286935.1, s__Bifidobacterium criceti, 95.0, 78.54, 0.44; GCF_000263635.1, s__Bifidobacterium vaginale_C, 95.0, 78.47, 0.07; GCF_001546485.1, s__Bifidobacterium vaginale_D, 95.0, 78.41, 0.06; GCF_003585735.1, s__Bifidobacterium sp003585735, 95.0, 78.33, 0.09; GCF_000706765.1, s__Bifidobacterium indicum, 95.0, 78.12, 0.17; GCF_000263595.1, s__Bifidobacterium vaginale_E, 95.0, 78.08, 0.07; GCF_000741645.1, s__Bifidobacterium minimum, 95.0, 78.03, 0.25; GCF_900094885.1, s__Bifidobacterium commune, 95.0, 77.91, 0.19; GCF_002896555.1, s__Bifidobacterium vaginale_F, 95.0, 77.88, 0.08; GCF_000741705.1, s__Bifidobacterium psychraerophilum, 95.0, 77.76, 0.22; GCF_003315615.1, s__Bifidobacterium xylocopae, 95.0, 77.75, 0.22; GCF_000741525.1, s__Bifidobacterium bohemicum, 95.0, 77.74, 0.27; GCF_001546455.1, s__Bifidobacterium vaginale_B, 95.0, 77.74, 0.08; GCF_001263395.1, s__Bifidobacterium actinocoloniiforme, 95.0, 77.72, 0.24; GCF_003202755.1, s__Bifidobacterium asteroides_F, 95.0, 77.68, 0.19; GCF_002884815.1, s__Bifidobacterium sp002884815, 95.0, 77.68, 0.06; GCF_003202695.1, s__Bifidobacterium asteroides_G, 95.0, 77.61, 0.18; GCF_000738005.1, s__Bifidobacterium crudilactis, 95.0, 77.57, 0.23; GCF_001563665.1, s__Bifidobacterium vaginale_A, 95.0, 77.35, 0.06; GCF_003202715.1, s__Bifidobacterium asteroides_E, 95.0, 77.32, 0.22; GCF_000737845.1, s__Bifidobacterium bombi, 95.0, 77.2, 0.16; GCF_002259795.1, s__Bifidobacterium aquikefiri, 95.0, 76.83, 0.1	52.91	11	N/A	N/A
IndB_bin_018	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	GCA_003522945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	97.42	0.78	GCA_003522945.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	97.42	0.78	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002404605.1, s__UBA738 sp002404605, 95.0, 92.02, 0.79; GCA_004557735.1, s__UBA738 sp004557735, 95.0, 90.91, 0.79; GCA_900763675.1, s__UBA738 sp900763675, 95.0, 86.81, 0.72; GCA_002315975.1, s__UBA738 sp002315975, 95.0, 78.07, 0.17	94.42	11	N/A	N/A
IndB_bin_019	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735	GCA_000433735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735	98.83	0.89	GCA_000433735.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp000433735	98.83	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003477605.1, s__Eubacterium_F sp003491505, 95.0, 78.64, 0.22; GCA_900539115.1, s__Eubacterium_F sp900539115, 95.0, 77.88, 0.14; GCA_000434115.1, s__Eubacterium_F sp000434115, 95.0, 77.84, 0.14; GCA_002431395.1, s__Eubacterium_F sp002431395, 95.0, 77.65, 0.14; GCA_002435545.1, s__Eubacterium_F sp002435545, 95.0, 77.53, 0.13; GCF_000518685.1, s__Eubacterium_F xylanophilum, 95.0, 77.04, 0.07; GCA_900319095.1, s__Eubacterium_F sp900319095, 95.0, 76.82, 0.11; GCA_002362575.1, s__Eubacterium_F sp002362575, 95.0, 76.74, 0.14; GCA_002490465.1, s__Eubacterium_F sp002490465, 95.0, 76.71, 0.09; GCA_900318295.1, s__Eubacterium_F sp900318295, 95.0, 76.43, 0.03; GCF_000687695.1, s__Eubacterium_F sp000687695, 95.0, 75.76, 0.03; GCA_003453515.1, s__Eubacterium_F sp003453515, 95.0, 75.14, 0.01	64.48	11	N/A	N/A
IndB_bin_020	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	GCF_013302415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	97.71	0.79	GCF_013302415.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	97.71	0.79	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003480185.1, s__Blautia_A sp003480185, 95.0, 84.83, 0.32; GCF_000484655.1, s__Blautia_A wexlerae, 95.0, 84.3, 0.31; GCF_900756405.1, s__Blautia_A sp900756405, 95.0, 84.06, 0.31; GCF_003460605.1, s__Blautia_A sp900066145, 95.0, 83.97, 0.61; GCA_008661915.1, s__Blautia_A wexlerae_A, 95.0, 83.81, 0.25; GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 83.81, 0.31; GCF_900763175.1, s__Blautia_A sp900763175, 95.0, 82.62, 0.51; GCF_003471165.1, s__Blautia_A sp003471165, 95.0, 81.44, 0.31; GCA_000285855.2, s__Blautia_A sp000285855, 95.0, 81.17, 0.29; GCF_009707925.1, s__Blautia_A luti, 95.0, 80.82, 0.28; GCF_003477525.1, s__Blautia_A sp003477525, 95.0, 80.29, 0.3; GCF_013304825.1, s__Blautia_A schinkii, 95.0, 79.57, 0.28; GCF_001487165.1, s__Blautia_A massiliensis, 95.0, 79.49, 0.27; GCF_003461955.1, s__Blautia_A sp900066335, 95.0, 79.47, 0.27; GCF_013304735.1, s__Blautia_A sp900066205, 95.0, 79.44, 0.27; GCF_003461245.1, s__Blautia_A sp000436615, 95.0, 79.44, 0.24; GCA_900553515.1, s__Blautia_A sp900553515, 95.0, 79.32, 0.18; GCF_003474435.1, s__Blautia_A sp003474435, 95.0, 79.21, 0.27; GCF_009883055.1, s__Blautia_A sp900548245, 95.0, 79.14, 0.23; GCA_900316115.1, s__Blautia_A sp900316115, 95.0, 79.02, 0.28; GCF_900751995.1, s__Blautia_A sp900751995, 95.0, 79.0, 0.26; GCA_900066355.1, s__Blautia_A sp900066355, 95.0, 78.92, 0.24; GCF_000153905.1, s__Blautia_A obeum, 95.0, 78.91, 0.25; GCF_900764225.1, s__Blautia_A sp900764225, 95.0, 78.9, 0.26; GCF_013304385.1, s__Blautia_A sp900066505, 95.0, 78.88, 0.27; GCA_000210015.1, s__Blautia_A obeum_B, 95.0, 78.82, 0.23; GCF_900120195.1, s__Blautia_A sp900120195, 95.0, 78.76, 0.23; GCA_900549015.1, s__Blautia_A sp900549015, 95.0, 78.56, 0.19; GCA_900551715.1, s__Blautia_A sp900551715, 95.0, 78.4, 0.23; GCF_013302405.1, s__Blautia_A caecimuris, 95.0, 78.4, 0.21; GCA_900541985.1, s__Blautia_A sp900541985, 95.0, 78.33, 0.21; GCA_900541345.1, s__Blautia_A sp900541345, 95.0, 78.31, 0.2; GCA_900551465.1, s__Blautia_A sp900551465, 95.0, 78.22, 0.21; GCA_900540785.1, s__Blautia_A sp900540785, 95.0, 78.19, 0.19; GCA_900547615.1, s__Blautia_A sp900547615, 95.0, 78.03, 0.19; GCA_000702025.1, s__Blautia_A schinkii_A, 95.0, 77.78, 0.19; GCA_900551075.1, s__Blautia_A sp900551075, 95.0, 77.73, 0.17; GCF_002159835.1, s__Blautia_A sp002159835, 95.0, 76.97, 0.1; GCA_900542045.1, s__Blautia_A sp900542045, 95.0, 76.87, 0.09; GCA_902803215.1, s__Blautia_A sp902803215, 95.0, 76.86, 0.05; GCF_000157975.1, s__Blautia_A hydrogenotrophica, 95.0, 76.59, 0.06; GCA_902782975.1, s__Blautia_A sp902782975, 95.0, 76.09, 0.05; GCA_902783305.1, s__Blautia_A sp902783305, 95.0, 75.83, 0.05	72.34	11	N/A	Genome has more than 14.2% of markers with multiple hits
IndB_bin_021	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	GCF_900291955.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	98.38	0.92	GCF_900291955.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__Pseudoruminococcus massiliensis	98.38	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_902765855.1, s__Pseudoruminococcus sp902765855, 95.0, 91.31, 0.83	93.94	11	N/A	N/A
