user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
IndE_bin_120	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	GCF_000231275.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	98.99	0.85	GCF_000231275.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus	98.99	0.85	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009557455.1, s__Alistipes_A sp900240235, 95.0, 80.78, 0.26; GCF_000321205.1, s__Alistipes_A ihumii, 95.0, 79.01, 0.27; GCA_900545315.1, s__Alistipes_A sp900545315, 95.0, 78.15, 0.33; GCA_900539755.1, s__Alistipes_A sp900539755, 95.0, 77.96, 0.3; GCA_900549685.1, s__Alistipes_A sp900549685, 95.0, 77.69, 0.24; GCA_900546005.1, s__Alistipes_A sp900546005, 95.0, 76.65, 0.14	91.21	11	N/A	N/A
IndE_bin_121	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	GCA_000437915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.0	0.86	GCA_000437915.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__CAG-314 sp000437915	98.0	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-314;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551395.1, s__CAG-314 sp900551395, 95.0, 82.27, 0.78	93.21	11	N/A	N/A
IndE_bin_122	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp003150355	GCA_003150355.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp003150355	97.36	0.65	GCA_003150355.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp003150355	97.36	0.65	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900547315.1, s__UBA1777 sp900547315, 95.0, 83.0, 0.41; GCA_900549645.1, s__UBA1777 sp900549645, 95.0, 81.45, 0.38; GCA_900549865.1, s__UBA1777 sp900549865, 95.0, 80.21, 0.36; GCA_900546515.1, s__UBA1777 sp900546515, 95.0, 79.86, 0.33; GCA_900549485.1, s__UBA1777 sp900549485, 95.0, 79.44, 0.23; GCA_002431965.1, s__UBA1777 sp002431965, 95.0, 79.3, 0.3; GCA_002371675.1, s__UBA1777 sp002371675, 95.0, 79.21, 0.2; GCA_900319465.1, s__UBA1777 sp900319465, 95.0, 79.16, 0.26; GCA_900319835.1, s__UBA1777 sp900319835, 95.0, 79.11, 0.25; GCA_900321275.1, s__UBA1777 sp900321275, 95.0, 79.07, 0.25; GCA_002315275.1, s__UBA1777 sp002315275, 95.0, 79.01, 0.17; GCA_900549545.1, s__UBA1777 sp900549545, 95.0, 78.98, 0.28; GCA_900320595.1, s__UBA1777 sp900320595, 95.0, 78.92, 0.23; GCA_900319695.1, s__UBA1777 sp900319695, 95.0, 78.83, 0.27; GCA_004560305.1, s__UBA1777 sp004560305, 95.0, 78.68, 0.26; GCA_002450075.1, s__UBA1777 sp002450075, 95.0, 78.67, 0.26; GCA_900319635.1, s__UBA1777 sp900319635, 95.0, 78.54, 0.2; GCA_900319275.1, s__UBA1777 sp900319275, 95.0, 78.54, 0.21; GCA_900319935.1, s__UBA1777 sp900319935, 95.0, 78.44, 0.25; GCA_002350825.1, s__UBA1777 sp002350825, 95.0, 78.38, 0.22; GCA_002493305.1, s__UBA1777 sp002493305, 95.0, 78.35, 0.23; GCA_900316205.1, s__UBA1777 sp900316205, 95.0, 78.3, 0.2; GCA_002320035.1, s__UBA1777 sp002320035, 95.0, 78.28, 0.17; GCA_900754515.1, s__UBA1777 sp900754515, 95.0, 78.25, 0.18; GCA_900316255.1, s__UBA1777 sp900316255, 95.0, 78.18, 0.19; GCA_900317375.1, s__UBA1777 sp900317375, 95.0, 77.98, 0.13; GCA_900320465.1, s__UBA1777 sp900320465, 95.0, 77.68, 0.19	66.98	11	N/A	Genome has more than 15.8% of markers with multiple hits
IndE_bin_123	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__UBA1390 sp900764045	GCF_900764045.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__UBA1390 sp900764045	98.35	0.92	GCF_900764045.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__UBA1390 sp900764045	98.35	0.92	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__UBA1390;g__UBA1390;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002305315.1, s__UBA1390 sp002305315, 95.0, 77.31, 0.2	52.09	11	N/A	N/A
IndE_bin_124	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hydrogeniiclostridium;s__	N/A	N/A	N/A	N/A	N/A	GCA_900550095.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hydrogeniiclostridium;s__Hydrogeniiclostridium sp900550095	85.68	0.69	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Hydrogeniiclostridium;s__	taxonomic classification defined by topology and ANI	N/A	GCF_002160025.1, s__Hydrogeniiclostridium sp002160025, 95.0, 78.87, 0.1; GCF_900752115.1, s__Hydrogeniiclostridium sp900752115, 95.0, 77.44, 0.06; GCF_003268275.1, s__Hydrogeniiclostridium mannosilyticum, 95.0, 77.12, 0.06	89.26	11	0.9858349381093475	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
IndE_bin_125	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.73	0.94	GCF_000701705.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	98.73	0.94	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900550745.1, s__Bilophila sp900550745, 95.0, 92.16, 0.62; GCA_900553145.1, s__Bilophila sp900553145, 95.0, 90.0, 0.8; GCA_902373525.1, s__Bilophila sp902373525, 95.0, 85.11, 0.72	53.84	11	N/A	Genome has more than 12.5% of markers with multiple hits
IndE_bin_126	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp003486385	GCA_003486385.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp003486385	98.17	0.93	GCA_003486385.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp003486385	98.17	0.93	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900545175.1, s__CAG-882 sp900545175, 95.0, 83.99, 0.66; GCA_000435595.1, s__CAG-882 sp000435595, 95.0, 82.07, 0.56; GCA_900545455.1, s__CAG-882 sp900545455, 95.0, 81.61, 0.55	87.79	11	N/A	N/A
IndE_bin_127	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	GCF_003315195.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	98.09	0.88	GCF_003315195.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	98.09	0.88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009183815.1, s__Sutterella seckii_A, 95.0, 79.46, 0.32; GCF_006337085.1, s__Sutterella faecalis, 95.0, 79.06, 0.3; GCA_900770335.1, s__Sutterella sp900770335, 95.0, 78.84, 0.28; GCF_000250875.1, s__Sutterella parvirubra, 95.0, 78.47, 0.2; GCF_003609995.1, s__Sutterella megalosphaeroides, 95.0, 78.43, 0.17; GCF_000297775.1, s__Sutterella wadsworthensis_A, 95.0, 78.38, 0.17; GCA_900754475.1, s__Sutterella sp900754475, 95.0, 78.33, 0.2; GCA_900764215.1, s__Sutterella sp900764215, 95.0, 78.1, 0.18; GCA_900543805.1, s__Sutterella sp900543805, 95.0, 78.0, 0.19; GCA_900757865.1, s__Sutterella sp900757865, 95.0, 77.85, 0.07; GCA_900545275.1, s__Sutterella sp900545275, 95.0, 77.77, 0.16; GCA_900762445.1, s__Sutterella sp900762445, 95.0, 77.5, 0.09	95.79	11	N/A	N/A
IndE_bin_128	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	98.75	0.95	GCF_000020225.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila	98.75	0.95	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900184965.1, s__Akkermansia muciniphila_A, 95.0, 93.82, 0.86; GCF_002885095.1, s__Akkermansia muciniphila_B, 95.0, 87.21, 0.86; GCF_002884975.1, s__Akkermansia muciniphila_C, 95.0, 85.85, 0.83; GCF_001580195.1, s__Akkermansia sp001580195, 95.0, 82.35, 0.72; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 82.29, 0.74; GCF_001683795.1, s__Akkermansia glycaniphila, 95.0, 77.13, 0.12; GCA_900545155.1, s__Akkermansia sp900545155, 95.0, 77.02, 0.12; GCA_002471255.1, s__Akkermansia sp002471255, 95.0, 76.63, 0.04; GCA_900766865.1, s__Akkermansia sp900766865, 95.0, 76.56, 0.05; GCA_900548895.1, s__Akkermansia sp900548895, 95.0, 76.53, 0.07; GCA_004557455.1, s__Akkermansia muciniphila_D, 95.0, 76.4, 0.06; GCA_002358905.1, s__Akkermansia sp002358905, 95.0, 75.95, 0.05	92.67	11	N/A	N/A
IndE_bin_129	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000436375	GCA_000436375.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000436375	98.78	0.96	GCA_000436375.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000436375	98.78	0.96	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_001917125.1, s__CAG-495 sp001917125, 95.0, 80.0, 0.38; GCA_900551585.1, s__CAG-495 sp900551585, 95.0, 77.7, 0.28; GCF_900762585.1, s__CAG-495 sp900762585, 95.0, 77.68, 0.23; GCA_900540425.1, s__CAG-495 sp900540425, 95.0, 77.61, 0.27; GCA_900538765.1, s__CAG-495 sp900538765, 95.0, 77.56, 0.26; GCA_000432275.1, s__CAG-495 sp000432275, 95.0, 77.43, 0.25; GCA_902778645.1, s__CAG-495 sp902778645, 95.0, 76.03, 0.09; GCA_902763535.1, s__CAG-495 sp902763535, 95.0, 75.78, 0.06; GCA_902761535.1, s__CAG-495 sp902761535, 95.0, 75.77, 0.07; GCA_902799835.1, s__CAG-495 sp902799835, 95.0, 75.57, 0.08	94.82	11	N/A	N/A
IndE_bin_130	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	GCA_001940855.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	96.86	0.87	GCA_001940855.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	96.86	0.87	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_004558525.1, s__Phil1 sp004558525, 95.0, 80.17, 0.51; GCA_002069725.1, s__Phil1 sp002069725, 95.0, 77.23, 0.1	89.84	11	N/A	N/A
IndE_bin_131	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__CAG-449 sp000432895	GCA_000432895.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__CAG-449 sp000432895	98.64	0.8	GCA_000432895.1	95.0	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__CAG-449 sp000432895	98.64	0.8	d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-449;g__CAG-449;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551385.1, s__CAG-449 sp900551385, 95.0, 80.79, 0.33	81.06	11	N/A	N/A
IndE_bin_132	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA9783;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	79.04	11	0.772399269724988	N/A
IndE_bin_133	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp003472385	GCF_003472385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp003472385	97.31	0.79	GCF_003472385.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp003472385	97.31	0.79	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900538905.1, s__Duodenibacillus sp900538905, 95.0, 90.58, 0.74; GCA_900552915.1, s__Duodenibacillus sp900552915, 95.0, 81.42, 0.47; GCA_900762555.1, s__Duodenibacillus sp900762555, 95.0, 81.11, 0.51; GCA_900767875.1, s__Duodenibacillus sp900767875, 95.0, 81.02, 0.48; GCA_900552545.1, s__Duodenibacillus sp900552545, 95.0, 79.05, 0.29; GCA_900542805.1, s__Duodenibacillus sp900542805, 95.0, 78.87, 0.07; GCA_003488465.1, s__Duodenibacillus sp003488465, 95.0, 78.48, 0.14; GCA_900544255.1, s__Duodenibacillus sp900544255, 95.0, 78.39, 0.17; GCA_900315045.1, s__Duodenibacillus sp900315045, 95.0, 78.33, 0.16; GCF_900128485.1, s__Duodenibacillus massiliensis, 95.0, 78.29, 0.23; GCA_002404465.1, s__Duodenibacillus sp002404465, 95.0, 78.06, 0.08; GCA_900544335.1, s__Duodenibacillus sp900544335, 95.0, 78.02, 0.07	54.2	11	N/A	Genome has more than 23.3% of markers with multiple hits
IndE_bin_134	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-1435;s__CAG-1435 sp900769665	GCF_900769665.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-1435;s__CAG-1435 sp900769665	96.14	0.82	GCF_900769665.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-1435;s__CAG-1435 sp900769665	96.14	0.82	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-314;g__CAG-1435;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_003537755.1, s__CAG-1435 sp003537755, 95.0, 80.74, 0.4; GCA_000433775.1, s__CAG-1435 sp000433775, 95.0, 77.72, 0.07	58.27	11	N/A	N/A
IndE_bin_135	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900752015	GCA_900752015.1	95.2185	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900752015	95.87	0.73	GCA_900757495.1	95.0	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900757495	92.9	0.69	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__	ANI	topological placement and ANI have incongruent species assignments	GCA_900554645.1, s__Collinsella sp900554645, 95.0, 95.97, 0.15; GCA_900541055.1, s__Collinsella sp900541055, 95.0874, 95.85, 0.74; GCA_900541795.1, s__Collinsella sp900541795, 95.0323, 95.84, 0.77; GCA_900541715.1, s__Collinsella sp900541715, 95.0573, 95.76, 0.67; GCA_900541785.1, s__Collinsella sp900541785, 95.0, 95.58, 0.75; GCA_900543025.1, s__Collinsella sp900543025, 95.0, 95.44, 0.68; GCA_900542635.1, s__Collinsella sp900542635, 95.0, 95.43, 0.74; GCA_900755685.1, s__Collinsella sp900755685, 95.1616, 95.43, 0.7; GCA_900541035.1, s__Collinsella sp900541035, 95.0, 95.4, 0.71; GCF_001405375.1, s__Collinsella aerofaciens_F, 95.1534, 95.32, 0.8; GCA_900549655.1, s__Collinsella sp900549655, 95.0, 95.31, 0.73; GCA_900541855.1, s__Collinsella sp900541855, 95.2411, 95.29, 0.69; GCF_005844325.1, s__Collinsella aerofaciens_G, 95.0584, 95.27, 0.75; GCA_900541235.1, s__Collinsella sp900541235, 95.0, 95.26, 0.74; GCA_900541015.1, s__Collinsella sp900541015, 95.0, 95.2, 0.71; GCA_900541125.1, s__Collinsella sp900541125, 95.2242, 95.2, 0.76; GCA_900548265.1, s__Collinsella sp900548265, 95.0, 95.17, 0.66; GCA_900543845.1, s__Collinsella sp900543845, 95.0, 95.16, 0.73; GCA_900754445.1, s__Collinsella sp900754445, 95.0, 95.12, 0.69; GCA_900758885.1, s__Collinsella sp900758885, 95.0, 95.1, 0.68; GCA_900751665.1, s__Collinsella sp900751665, 95.0, 95.07, 0.68; GCA_008671135.1, s__Collinsella aerofaciens_J, 95.2213, 95.05, 0.76; GCA_000434535.1, s__Collinsella sp000434535, 95.0182, 95.04, 0.65; GCA_900549195.1, s__Collinsella sp900549195, 95.0402, 95.03, 0.69; GCF_902363125.1, s__Collinsella sp902363125, 95.0, 95.02, 0.67; GCA_900758845.1, s__Collinsella sp900758845, 95.0, 95.0, 0.74; GCA_900540935.1, s__Collinsella sp900540935, 95.0, 94.94, 0.71; GCA_900541175.1, s__Collinsella sp900541175, 95.2766, 94.87, 0.74; GCA_900541665.1, s__Collinsella sp900541665, 95.0, 94.76, 0.75; GCF_005845035.1, s__Collinsella aerofaciens_I, 95.0, 94.68, 0.74; GCF_001404695.1, s__Collinsella aerofaciens_E, 95.0, 94.63, 0.68; GCA_900551555.1, s__Collinsella sp900551555, 95.0727, 94.62, 0.7; GCA_900551815.1, s__Collinsella sp900551815, 95.0, 94.51, 0.71; GCA_900540905.1, s__Collinsella sp900540905, 95.0, 94.5, 0.71; GCA_900542305.1, s__Collinsella sp900542305, 95.0, 94.49, 0.69; GCA_900541245.1, s__Collinsella sp900541245, 95.1027, 94.47, 0.76; GCA_900552755.1, s__Collinsella sp900552755, 95.0, 94.45, 0.62; GCA_900543615.1, s__Collinsella sp900543615, 95.0, 94.43, 0.74; GCA_900759565.1, s__Collinsella sp900759565, 95.0, 94.42, 0.74; GCA_900760325.1, s__Collinsella sp900760325, 95.0, 94.41, 0.71; GCA_900543515.1, s__Collinsella sp900543515, 95.0, 94.37, 0.73; GCA_900541145.1, s__Collinsella sp900541145, 95.003, 94.32, 0.76; GCA_900542965.1, s__Collinsella sp900542965, 95.0, 94.32, 0.7; GCA_900541745.1, s__Collinsella sp900541745, 95.0, 94.31, 0.76; GCA_900544845.1, s__Collinsella sp900544845, 95.0, 94.24, 0.74; GCA_900548515.1, s__Collinsella sp900548515, 95.0, 94.23, 0.69; GCA_900553165.1, s__Collinsella sp900553165, 95.0, 94.22, 0.58; GCA_900547285.1, s__Collinsella sp900547285, 95.0, 94.22, 0.7; GCA_900551635.1, s__Collinsella sp900551635, 95.0, 94.19, 0.64; GCA_900754275.1, s__Collinsella sp900754275, 95.0, 94.1, 0.75; GCA_900544065.1, s__Collinsella sp900544065, 95.0, 94.07, 0.64; GCA_900765115.1, s__Collinsella sp900765115, 95.0, 94.05, 0.7; GCA_900542125.1, s__Collinsella sp900542125, 95.0, 94.03, 0.7; GCA_900754435.1, s__Collinsella sp900754435, 95.0561, 94.03, 0.6; GCA_900544465.1, s__Collinsella sp900544465, 95.1944, 94.0, 0.67; GCA_900547505.1, s__Collinsella sp900547505, 95.0, 94.0, 0.66; GCA_900555355.1, s__Collinsella sp900555355, 95.0, 93.99, 0.69; GCA_900544725.1, s__Collinsella sp900544725, 95.0, 93.87, 0.69; GCA_900765185.1, s__Collinsella sp900765185, 95.0, 93.87, 0.57; GCA_900542555.1, s__Collinsella sp900542555, 95.0, 93.87, 0.73; GCA_900752425.1, s__Collinsella sp900752425, 95.0, 93.82, 0.75; GCA_900542235.1, s__Collinsella sp900542235, 95.0, 93.81, 0.67; GCA_900551655.1, s__Collinsella sp900551655, 95.0, 93.81, 0.67; GCA_902388345.1, s__Collinsella sp902388345, 95.0, 93.79, 0.71; GCA_900754075.1, s__Collinsella sp900754075, 95.0, 93.78, 0.7; GCA_900544095.1, s__Collinsella sp900544095, 95.0, 93.78, 0.71; GCF_003469205.1, s__Collinsella sp003469205, 95.0, 93.72, 0.67; GCF_009876115.1, s__Collinsella aerofaciens_N, 95.0, 93.7, 0.73; GCA_900542155.1, s__Collinsella sp900542155, 95.0, 93.66, 0.69; GCA_900762325.1, s__Collinsella sp900762325, 95.0, 93.65, 0.74; GCA_900556205.1, s__Collinsella sp900556205, 95.0, 93.63, 0.55; GCA_900762355.1, s__Collinsella sp900762355, 95.0, 93.6, 0.71; GCA_900552705.1, s__Collinsella sp900552705, 95.0, 93.56, 0.64; GCA_900759435.1, s__Collinsella sp900759435, 95.0, 93.51, 0.63; GCA_900756765.1, s__Collinsella sp900756765, 95.0, 93.51, 0.64; GCA_900767675.1, s__Collinsella sp900767675, 95.0, 93.44, 0.67; GCA_900546775.1, s__Collinsella sp900546775, 95.4675, 93.4, 0.65; GCA_900761945.1, s__Collinsella sp900761945, 95.0, 93.33, 0.62; GCA_900761035.1, s__Collinsella sp900761035, 95.0, 93.3, 0.66; GCA_900761615.1, s__Collinsella sp900761615, 95.0, 93.27, 0.71; GCA_900754745.1, s__Collinsella sp900754745, 95.0, 93.16, 0.69; GCA_902406155.1, s__Collinsella sp900554155, 95.0, 93.11, 0.69; GCA_900551205.1, s__Collinsella sp900551205, 95.0, 93.1, 0.71; GCA_900758475.1, s__Collinsella sp900758475, 95.0, 92.98, 0.7; GCA_900768265.1, s__Collinsella sp900768265, 95.0, 92.98, 0.65; GCA_008668795.1, s__Collinsella aerofaciens_M, 95.0, 92.93, 0.67; GCA_900551195.1, s__Collinsella sp900551195, 95.0222, 92.85, 0.59; GCA_900554465.1, s__Collinsella sp900554465, 95.0, 92.81, 0.59; GCA_900757235.1, s__Collinsella sp900757235, 95.0, 92.72, 0.52; GCA_900764415.1, s__Collinsella sp900764415, 95.0, 92.51, 0.69; GCA_900555745.1, s__Collinsella sp900555745, 95.0, 92.32, 0.45; GCA_900549335.1, s__Collinsella sp900549335, 95.0, 92.19, 0.54; GCA_900550205.1, s__Collinsella sp900550205, 95.0, 92.07, 0.64; GCA_900551605.1, s__Collinsella sp900551605, 95.0, 91.99, 0.56; GCA_900757705.1, s__Collinsella sp900757705, 95.0, 91.88, 0.6; GCA_900764025.1, s__Collinsella sp900764025, 95.0, 91.83, 0.52; GCA_900554135.1, s__Collinsella sp900554135, 95.0, 91.81, 0.54; GCA_900555815.1, s__Collinsella sp900555815, 95.0, 91.35, 0.62	42.33	11	N/A	N/A
